locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJIACEAL_00758	tRNA	74				tRNA-Arg(tct)
KJIACEAL_00759	CDS	636	pdg			Ultraviolet N-glycosylase/AP lyase
KJIACEAL_00760	CDS	852				hypothetical protein
KJIACEAL_00761	CDS	948				hypothetical protein
KJIACEAL_00762	CDS	441				hypothetical protein
KJIACEAL_00763	CDS	1593				hypothetical protein
KJIACEAL_00764	CDS	312				hypothetical protein
KJIACEAL_00765	CDS	1011				hypothetical protein
KJIACEAL_00766	CDS	1503				hypothetical protein
KJIACEAL_00767	CDS	735				hypothetical protein
KJIACEAL_00768	CDS	927	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
KJIACEAL_00769	CDS	960	rnz	3.1.26.11	COG1234	Ribonuclease Z
KJIACEAL_00770	CDS	1062	mnmC_2	1.5.-.-		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
KJIACEAL_00771	CDS	591	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
KJIACEAL_00772	CDS	762				hypothetical protein
KJIACEAL_00773	tRNA	86				tRNA-Leu(taa)
KJIACEAL_00774	CDS	330				hypothetical protein
KJIACEAL_00775	CDS	888				hypothetical protein
KJIACEAL_00776	CDS	1356	atoC		COG2204	Regulatory protein AtoC
KJIACEAL_00777	CDS	1161	kinE	2.7.13.3	COG2202	Sporulation kinase E
KJIACEAL_00778	CDS	1044				hypothetical protein
KJIACEAL_00779	CDS	489				hypothetical protein
KJIACEAL_00780	CDS	1089	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KJIACEAL_00781	CDS	795	pdxK	2.7.1.35		Pyridoxine kinase
KJIACEAL_00782	CDS	1017	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KJIACEAL_00783	CDS	894				hypothetical protein
KJIACEAL_00784	CDS	804	sigA		COG0568	RNA polymerase sigma factor SigA
KJIACEAL_00785	CDS	342				hypothetical protein
KJIACEAL_00786	CDS	996	flgI			Flagellar P-ring protein
KJIACEAL_00787	CDS	639				hypothetical protein
KJIACEAL_00788	CDS	795	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
KJIACEAL_00789	CDS	849	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
KJIACEAL_00790	CDS	537				hypothetical protein
KJIACEAL_00791	CDS	531	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
KJIACEAL_00792	CDS	315	rplU		COG0261	50S ribosomal protein L21
KJIACEAL_00793	CDS	333				hypothetical protein
KJIACEAL_00794	CDS	246	rpmA		COG0211	50S ribosomal protein L27
KJIACEAL_00795	CDS	984	obg	3.6.5.-	COG0536	GTPase Obg
KJIACEAL_00796	CDS	573	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
KJIACEAL_00797	CDS	1185				hypothetical protein
KJIACEAL_00798	CDS	351	rsfS			Ribosomal silencing factor RsfS
KJIACEAL_00799	CDS	291	spoVG		COG2088	Putative septation protein SpoVG
KJIACEAL_00800	tRNA	74				tRNA-Gln(ttg)
KJIACEAL_00801	CDS	549	rplY			50S ribosomal protein L25
KJIACEAL_00802	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
KJIACEAL_00803	CDS	1317	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
KJIACEAL_00804	CDS	1908	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
KJIACEAL_00805	CDS	1479				hypothetical protein
KJIACEAL_00806	CDS	1638				hypothetical protein
KJIACEAL_00807	CDS	1107	tdk	2.7.1.21		Thymidine kinase
KJIACEAL_00808	CDS	618				hypothetical protein
KJIACEAL_00809	CDS	609	tmk	2.7.4.9		Thymidylate kinase
KJIACEAL_00810	CDS	4389				hypothetical protein
KJIACEAL_00811	CDS	2460			COG4775	Putative outer membrane protein assembly factor
KJIACEAL_00812	CDS	519				hypothetical protein
KJIACEAL_00813	CDS	507				hypothetical protein
KJIACEAL_00814	CDS	2586	mutS			DNA mismatch repair protein MutS
KJIACEAL_00815	CDS	612				hypothetical protein
KJIACEAL_00816	CDS	432	rimP			Ribosome maturation factor RimP
KJIACEAL_00817	CDS	1449				hypothetical protein
KJIACEAL_00818	CDS	2595	lepA_2			Elongation factor 4
KJIACEAL_00819	CDS	360	rbfA			Ribosome-binding factor A
KJIACEAL_00820	CDS	846	truB	5.4.99.25		tRNA pseudouridine synthase B
KJIACEAL_00821	CDS	267	rpsO		COG0184	30S ribosomal protein S15
KJIACEAL_00822	CDS	2154	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
KJIACEAL_00823	CDS	1500				hypothetical protein
KJIACEAL_00824	CDS	1290				hypothetical protein
KJIACEAL_00825	CDS	1068				hypothetical protein
KJIACEAL_00826	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
KJIACEAL_00827	CDS	1524				hypothetical protein
KJIACEAL_00828	CDS	1425				hypothetical protein
KJIACEAL_00829	CDS	1176	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
KJIACEAL_00830	CDS	1422	panF		COG4145	Sodium/pantothenate symporter
KJIACEAL_00831	CDS	963	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
KJIACEAL_00832	CDS	945				hypothetical protein
KJIACEAL_00833	CDS	1407	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
KJIACEAL_00834	CDS	870				hypothetical protein
KJIACEAL_00835	CDS	540	cmk_2	2.7.4.25		Cytidylate kinase
KJIACEAL_00836	CDS	198				hypothetical protein
KJIACEAL_00837	CDS	903	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KJIACEAL_00838	CDS	120				hypothetical protein
KJIACEAL_00839	CDS	330				hypothetical protein
KJIACEAL_00840	CDS	549				hypothetical protein
KJIACEAL_00841	CDS	789				hypothetical protein
KJIACEAL_00842	CDS	513				hypothetical protein
KJIACEAL_00843	CDS	1440	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
KJIACEAL_00844	CDS	2487	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
KJIACEAL_00845	CDS	2538	topA	5.99.1.2	COG0550	DNA topoisomerase 1
KJIACEAL_00846	CDS	1233	sbcD		COG0420	Nuclease SbcCD subunit D
KJIACEAL_00847	CDS	2850				hypothetical protein
KJIACEAL_00848	CDS	939	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
KJIACEAL_00849	CDS	627	cutC		COG3142	Copper homeostasis protein CutC
KJIACEAL_00850	CDS	858				hypothetical protein
KJIACEAL_00851	CDS	3135	ileS2	6.1.1.5		Isoleucine--tRNA ligase 2
KJIACEAL_00852	CDS	2172	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
KJIACEAL_00853	CDS	1710	pgcA	5.4.2.2		Phosphoglucomutase
KJIACEAL_00854	CDS	1965	uvrB			UvrABC system protein B
KJIACEAL_00855	CDS	2841	uvrA		COG0178	UvrABC system protein A
KJIACEAL_00856	CDS	3441				hypothetical protein
KJIACEAL_00857	CDS	591				hypothetical protein
KJIACEAL_00858	CDS	1566				hypothetical protein
KJIACEAL_00859	CDS	1230	arcA	3.5.3.6	COG2235	Arginine deiminase
KJIACEAL_00860	CDS	996	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
KJIACEAL_00861	CDS	1416				hypothetical protein
KJIACEAL_00862	CDS	933	arcC1	2.7.2.2	COG0549	Carbamate kinase 1
KJIACEAL_00863	CDS	450				hypothetical protein
KJIACEAL_00864	CDS	240				hypothetical protein
KJIACEAL_00865	CDS	291	oppA_3		COG4166	Oligopeptide-binding protein OppA
KJIACEAL_00866	CDS	294	mppA		COG4166	Periplasmic murein peptide-binding protein
KJIACEAL_00867	CDS	675				hypothetical protein
KJIACEAL_00868	CDS	1209				hypothetical protein
KJIACEAL_00869	CDS	1347				hypothetical protein
KJIACEAL_00870	CDS	414				hypothetical protein
KJIACEAL_00871	CDS	375				hypothetical protein
KJIACEAL_00872	CDS	390				hypothetical protein
KJIACEAL_00873	CDS	594				hypothetical protein
KJIACEAL_00874	CDS	1128				hypothetical protein
KJIACEAL_00875	CDS	420				hypothetical protein
KJIACEAL_00876	CDS	459				hypothetical protein
KJIACEAL_00877	CDS	231				hypothetical protein
KJIACEAL_00878	CDS	1347				hypothetical protein
KJIACEAL_00879	CDS	636				hypothetical protein
KJIACEAL_00880	CDS	987				hypothetical protein
KJIACEAL_00881	CDS	543				hypothetical protein
KJIACEAL_00882	CDS	333				hypothetical protein
KJIACEAL_00883	CDS	879				hypothetical protein
KJIACEAL_00884	CDS	603				hypothetical protein
KJIACEAL_00885	CDS	828				hypothetical protein
KJIACEAL_00886	CDS	198				hypothetical protein
KJIACEAL_00887	CDS	321				hypothetical protein
KJIACEAL_00888	CDS	336				hypothetical protein
KJIACEAL_00889	CDS	354				hypothetical protein
KJIACEAL_00890	CDS	1167				hypothetical protein
KJIACEAL_00891	CDS	261				hypothetical protein
KJIACEAL_00892	CDS	357				hypothetical protein
KJIACEAL_00893	CDS	579				hypothetical protein
KJIACEAL_00894	CDS	750				Iron-sulfur cluster carrier protein
KJIACEAL_00895	CDS	558				hypothetical protein
KJIACEAL_00896	CDS	372				hypothetical protein
KJIACEAL_00897	CDS	195				hypothetical protein
KJIACEAL_00898	CDS	1362				hypothetical protein
KJIACEAL_00899	CDS	195				hypothetical protein
KJIACEAL_00900	CDS	396				Single-stranded DNA-binding protein
KJIACEAL_00901	CDS	354				hypothetical protein
KJIACEAL_00902	CDS	417				hypothetical protein
KJIACEAL_00903	CDS	819				hypothetical protein
KJIACEAL_00904	CDS	765				hypothetical protein
KJIACEAL_00905	CDS	144				hypothetical protein
KJIACEAL_00906	CDS	447				hypothetical protein
KJIACEAL_00907	CDS	1353				hypothetical protein
KJIACEAL_00908	CDS	186				hypothetical protein
KJIACEAL_00909	CDS	663				hypothetical protein
KJIACEAL_00910	CDS	576				hypothetical protein
KJIACEAL_00911	CDS	216				hypothetical protein
KJIACEAL_00912	CDS	264				hypothetical protein
KJIACEAL_00913	CDS	768	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KJIACEAL_00914	CDS	516				hypothetical protein
KJIACEAL_00915	CDS	804				hypothetical protein
KJIACEAL_00916	CDS	804				hypothetical protein
KJIACEAL_00917	CDS	183				hypothetical protein
KJIACEAL_00918	CDS	315				hypothetical protein
KJIACEAL_00919	CDS	249				hypothetical protein
KJIACEAL_00920	CDS	747				hypothetical protein
KJIACEAL_00921	CDS	1077				Variable large protein 21
KJIACEAL_00922	CDS	1104	vlp7_1			Variable large protein 7
KJIACEAL_00923	CDS	168				hypothetical protein
KJIACEAL_00924	CDS	243				hypothetical protein
KJIACEAL_00925	CDS	318				hypothetical protein
KJIACEAL_00926	CDS	228				hypothetical protein
KJIACEAL_00927	CDS	906	vlp7_2			Variable large protein 7
KJIACEAL_00928	CDS	624	ospC_1			Outer surface protein C
KJIACEAL_00929	CDS	1035				Variable large protein 21
KJIACEAL_00930	CDS	648	ospC_2			Outer surface protein C
KJIACEAL_00931	CDS	609				hypothetical protein
KJIACEAL_00932	CDS	435				hypothetical protein
KJIACEAL_00933	CDS	405				hypothetical protein
KJIACEAL_00934	CDS	717	ospC_3			Outer surface protein C
KJIACEAL_00935	CDS	711	ospC_4			Outer surface protein C
KJIACEAL_00936	CDS	645	ospC_5			Outer surface protein C
KJIACEAL_00937	CDS	810				hypothetical protein
KJIACEAL_00938	CDS	561				hypothetical protein
KJIACEAL_00939	CDS	417				hypothetical protein
KJIACEAL_00940	CDS	417				hypothetical protein
KJIACEAL_00941	CDS	144				hypothetical protein
KJIACEAL_00942	CDS	153				hypothetical protein
KJIACEAL_00943	CDS	222				hypothetical protein
KJIACEAL_00944	CDS	150				hypothetical protein
KJIACEAL_00945	CDS	576				hypothetical protein
KJIACEAL_00946	CDS	99				hypothetical protein
KJIACEAL_00947	CDS	132				hypothetical protein
KJIACEAL_00948	CDS	879				hypothetical protein
KJIACEAL_00949	CDS	1458	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
KJIACEAL_00950	CDS	1539	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
KJIACEAL_00951	CDS	804	mtnN_2	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KJIACEAL_00952	CDS	390	ade	3.5.4.2		Adenine deaminase
KJIACEAL_00953	CDS	819				hypothetical protein
KJIACEAL_00954	CDS	1356	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
KJIACEAL_00955	CDS	450				hypothetical protein
KJIACEAL_00956	CDS	507				hypothetical protein
KJIACEAL_00957	CDS	693				hypothetical protein
KJIACEAL_00958	CDS	564				hypothetical protein
KJIACEAL_00959	CDS	1248				hypothetical protein
KJIACEAL_00960	CDS	1638	ptsG_3	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
KJIACEAL_00961	CDS	1629	ptsG_4	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
KJIACEAL_00962	CDS	282	acyP	3.6.1.7	COG1254	Acylphosphatase
KJIACEAL_00963	CDS	444				hypothetical protein
KJIACEAL_00964	CDS	1350	resT	3.1.22.-		Telomere resolvase ResT
KJIACEAL_00965	CDS	639				hypothetical protein
KJIACEAL_00966	CDS	942				hypothetical protein
KJIACEAL_00967	CDS	567				hypothetical protein
KJIACEAL_00968	CDS	765	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KJIACEAL_00969	CDS	600				hypothetical protein
KJIACEAL_00970	CDS	531				hypothetical protein
KJIACEAL_00971	CDS	630	ospC_6			Outer surface protein C
KJIACEAL_00972	CDS	891				hypothetical protein
KJIACEAL_00973	CDS	840	thyX_1	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
KJIACEAL_00974	CDS	150				hypothetical protein
KJIACEAL_00975	CDS	861				hypothetical protein
KJIACEAL_00976	CDS	768				hypothetical protein
KJIACEAL_00977	CDS	273				hypothetical protein
KJIACEAL_00978	CDS	930				hypothetical protein
KJIACEAL_00979	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
KJIACEAL_00980	CDS	297				hypothetical protein
KJIACEAL_00981	CDS	879				hypothetical protein
KJIACEAL_00982	CDS	573				hypothetical protein
KJIACEAL_00983	CDS	573				hypothetical protein
KJIACEAL_00984	CDS	747				hypothetical protein
KJIACEAL_00985	CDS	831				hypothetical protein
KJIACEAL_00986	CDS	1077				Variable large protein 21
KJIACEAL_00987	CDS	621	ospC_7			Outer surface protein C
KJIACEAL_00988	CDS	915				Variable large protein 21
KJIACEAL_00989	CDS	222				hypothetical protein
KJIACEAL_00990	CDS	240	ospC_8			Outer surface protein C
KJIACEAL_00991	CDS	342	ospC_9			Outer surface protein C
KJIACEAL_00992	CDS	744				hypothetical protein
KJIACEAL_00993	CDS	291				hypothetical protein
KJIACEAL_00994	CDS	222				hypothetical protein
KJIACEAL_00995	CDS	213	ospC_10			Outer surface protein C
KJIACEAL_00996	CDS	339	ospC_11			Outer surface protein C
KJIACEAL_00997	CDS	885	vlp7_3			Variable large protein 7
KJIACEAL_00998	CDS	1110	vlp7_4			Variable large protein 7
KJIACEAL_00999	CDS	624	ospC_12			Outer surface protein C
KJIACEAL_01000	CDS	804				hypothetical protein
KJIACEAL_01001	CDS	339				hypothetical protein
KJIACEAL_01002	CDS	414				hypothetical protein
KJIACEAL_01003	CDS	558				hypothetical protein
KJIACEAL_01004	CDS	264				hypothetical protein
KJIACEAL_01005	CDS	1155				hypothetical protein
KJIACEAL_01006	CDS	849				hypothetical protein
KJIACEAL_01007	CDS	1017				Variable large protein 21
KJIACEAL_01008	CDS	369				hypothetical protein
KJIACEAL_01009	CDS	282				hypothetical protein
KJIACEAL_01010	CDS	231				hypothetical protein
KJIACEAL_01011	CDS	447				hypothetical protein
KJIACEAL_01012	CDS	1095				hypothetical protein
KJIACEAL_01013	CDS	561				hypothetical protein
KJIACEAL_01014	CDS	762				hypothetical protein
KJIACEAL_01015	CDS	537				hypothetical protein
KJIACEAL_01016	CDS	150				hypothetical protein
KJIACEAL_01017	CDS	123				hypothetical protein
KJIACEAL_01018	CDS	204				hypothetical protein
KJIACEAL_01019	CDS	735	ospC_13			Outer surface protein C
KJIACEAL_01020	CDS	819				hypothetical protein
KJIACEAL_01021	CDS	258				hypothetical protein
KJIACEAL_01022	CDS	540				Variable large protein 21
KJIACEAL_01023	CDS	306				hypothetical protein
KJIACEAL_01024	CDS	516				hypothetical protein
KJIACEAL_01025	CDS	1095				Variable large protein 21
KJIACEAL_01026	CDS	1008				hypothetical protein
KJIACEAL_01027	CDS	909				hypothetical protein
KJIACEAL_01028	CDS	237				hypothetical protein
KJIACEAL_01029	CDS	213				hypothetical protein
KJIACEAL_01030	CDS	402				hypothetical protein
KJIACEAL_01031	CDS	186				hypothetical protein
KJIACEAL_01032	CDS	207				hypothetical protein
KJIACEAL_01033	CDS	129				hypothetical protein
KJIACEAL_01034	CDS	276				hypothetical protein
KJIACEAL_01035	CDS	741				hypothetical protein
KJIACEAL_01036	CDS	804				hypothetical protein
KJIACEAL_01037	CDS	804				hypothetical protein
KJIACEAL_01038	CDS	750				hypothetical protein
KJIACEAL_01039	CDS	477				hypothetical protein
KJIACEAL_01040	CDS	1560				hypothetical protein
KJIACEAL_01041	CDS	582				hypothetical protein
KJIACEAL_01042	CDS	372				hypothetical protein
KJIACEAL_01043	CDS	693				hypothetical protein
KJIACEAL_01044	CDS	360				hypothetical protein
KJIACEAL_01045	CDS	393				hypothetical protein
KJIACEAL_01046	CDS	2844				hypothetical protein
KJIACEAL_01047	CDS	780				hypothetical protein
KJIACEAL_01048	CDS	798				hypothetical protein
KJIACEAL_01049	CDS	336				hypothetical protein
KJIACEAL_01050	CDS	1188				hypothetical protein
KJIACEAL_01051	CDS	1032				hypothetical protein
KJIACEAL_01052	CDS	555				hypothetical protein
KJIACEAL_01053	CDS	543				hypothetical protein
KJIACEAL_01054	CDS	831				hypothetical protein
KJIACEAL_01055	CDS	366				hypothetical protein
KJIACEAL_01056	CDS	384				hypothetical protein
KJIACEAL_01057	CDS	444				hypothetical protein
KJIACEAL_01058	CDS	825				hypothetical protein
KJIACEAL_01059	CDS	819				hypothetical protein
KJIACEAL_01060	CDS	492				hypothetical protein
KJIACEAL_01061	CDS	198				hypothetical protein
KJIACEAL_01062	CDS	3114				hypothetical protein
KJIACEAL_01063	CDS	693				hypothetical protein
KJIACEAL_01064	CDS	1230				hypothetical protein
KJIACEAL_01065	CDS	1197				hypothetical protein
KJIACEAL_01066	CDS	912				hypothetical protein
KJIACEAL_01067	CDS	885				hypothetical protein
KJIACEAL_01068	CDS	216				hypothetical protein
KJIACEAL_01069	CDS	216				hypothetical protein
KJIACEAL_01070	CDS	183				hypothetical protein
KJIACEAL_01071	CDS	180				hypothetical protein
KJIACEAL_01072	CDS	240				hypothetical protein
KJIACEAL_01073	CDS	189				hypothetical protein
KJIACEAL_01074	CDS	549				hypothetical protein
KJIACEAL_01075	CDS	753	soj_4	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KJIACEAL_01076	CDS	561				hypothetical protein
KJIACEAL_01077	CDS	720				hypothetical protein
KJIACEAL_01078	CDS	324				hypothetical protein
KJIACEAL_01079	CDS	513	ospC_14			Outer surface protein C
KJIACEAL_01080	CDS	651				hypothetical protein
KJIACEAL_01081	CDS	132				hypothetical protein
KJIACEAL_01082	CDS	135				hypothetical protein
KJIACEAL_01083	CDS	774				hypothetical protein
KJIACEAL_01084	CDS	618	ospC_15			Outer surface protein C
KJIACEAL_01085	CDS	723	ospC_16			Outer surface protein C
KJIACEAL_01086	CDS	1152				Variable large protein 21
KJIACEAL_01087	CDS	1056				Variable large protein 21
KJIACEAL_01088	CDS	189				hypothetical protein
KJIACEAL_01089	CDS	303				hypothetical protein
KJIACEAL_01090	CDS	396				hypothetical protein
KJIACEAL_01091	CDS	285				hypothetical protein
KJIACEAL_01092	CDS	426				hypothetical protein
KJIACEAL_01093	CDS	624				hypothetical protein
KJIACEAL_01094	CDS	168				hypothetical protein
KJIACEAL_01095	CDS	162				hypothetical protein
KJIACEAL_01096	CDS	648	ospC_17			Outer surface protein C
KJIACEAL_01097	CDS	120				hypothetical protein
KJIACEAL_01098	CDS	318	ospC_18			Outer surface protein C
KJIACEAL_01099	CDS	1110	vlp7_5			Variable large protein 7
KJIACEAL_01100	CDS	624	ospC_19			Outer surface protein C
KJIACEAL_01101	CDS	198				hypothetical protein
KJIACEAL_01102	CDS	588				hypothetical protein
KJIACEAL_01103	CDS	477				hypothetical protein
KJIACEAL_01104	CDS	663				hypothetical protein
KJIACEAL_01105	CDS	804				hypothetical protein
KJIACEAL_01106	CDS	189				hypothetical protein
KJIACEAL_01107	CDS	1083				Variable large protein 21
KJIACEAL_01108	CDS	948				Variable large protein 21
KJIACEAL_01109	CDS	645	ospC_20			Outer surface protein C
KJIACEAL_01110	CDS	939				Variable large protein 21
KJIACEAL_01111	CDS	1005				Variable large protein 21
KJIACEAL_01112	CDS	897				hypothetical protein
KJIACEAL_01113	CDS	882				hypothetical protein
KJIACEAL_01114	CDS	294				hypothetical protein
KJIACEAL_01115	CDS	1215				hypothetical protein
KJIACEAL_01116	CDS	744				hypothetical protein
KJIACEAL_01117	CDS	1056				Variable large protein 21
KJIACEAL_01118	CDS	1032				Variable large protein 21
KJIACEAL_01119	CDS	1038	vlp7_6			Variable large protein 7
KJIACEAL_01120	CDS	1002				Variable large protein 21
KJIACEAL_01121	CDS	426				hypothetical protein
KJIACEAL_01122	CDS	117				hypothetical protein
KJIACEAL_01123	CDS	159				hypothetical protein
KJIACEAL_01124	CDS	147				hypothetical protein
KJIACEAL_01125	CDS	714	ospC_21			Outer surface protein C
KJIACEAL_01126	CDS	306				hypothetical protein
KJIACEAL_01127	CDS	246				hypothetical protein
KJIACEAL_01128	CDS	153				hypothetical protein
KJIACEAL_01129	CDS	132				hypothetical protein
KJIACEAL_01130	CDS	168				hypothetical protein
KJIACEAL_01131	CDS	180				hypothetical protein
KJIACEAL_01132	CDS	534				hypothetical protein
KJIACEAL_01133	CDS	759	soj_5	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KJIACEAL_01134	CDS	561				hypothetical protein
KJIACEAL_01135	CDS	1104				hypothetical protein
KJIACEAL_01136	CDS	210				hypothetical protein
KJIACEAL_01137	CDS	183				hypothetical protein
KJIACEAL_01138	CDS	555				hypothetical protein
KJIACEAL_01139	CDS	141				hypothetical protein
KJIACEAL_01140	CDS	915				hypothetical protein
KJIACEAL_01141	CDS	1089				hypothetical protein
KJIACEAL_01142	CDS	426				hypothetical protein
KJIACEAL_01143	CDS	840				hypothetical protein
KJIACEAL_01144	CDS	150				hypothetical protein
KJIACEAL_01145	CDS	261				hypothetical protein
KJIACEAL_01146	CDS	3147				hypothetical protein
KJIACEAL_01147	CDS	1116	licC_1		COG1455	Lichenan permease IIC component
KJIACEAL_01148	CDS	339				hypothetical protein
KJIACEAL_01149	CDS	138				hypothetical protein
KJIACEAL_01150	CDS	213				hypothetical protein
KJIACEAL_01151	CDS	153				hypothetical protein
KJIACEAL_01152	CDS	210				hypothetical protein
KJIACEAL_01153	CDS	204				hypothetical protein
KJIACEAL_01154	CDS	276				hypothetical protein
KJIACEAL_01155	CDS	249				hypothetical protein
KJIACEAL_01156	CDS	1182				hypothetical protein
KJIACEAL_01157	CDS	225				hypothetical protein
KJIACEAL_01158	CDS	246				hypothetical protein
KJIACEAL_01159	CDS	345	ospC_22			Outer surface protein C
KJIACEAL_01160	CDS	342				hypothetical protein
KJIACEAL_01161	CDS	522				hypothetical protein
KJIACEAL_01162	CDS	1083				Variable large protein 21
KJIACEAL_01163	CDS	120				hypothetical protein
KJIACEAL_01164	CDS	387	ospC_23			Outer surface protein C
KJIACEAL_01165	CDS	1110				Variable large protein 21
KJIACEAL_01166	CDS	1002				hypothetical protein
KJIACEAL_01167	CDS	1005	vlp7_7			Variable large protein 7
KJIACEAL_01168	CDS	1005				Variable large protein 21
KJIACEAL_01169	CDS	891				Variable large protein 21
KJIACEAL_01170	CDS	984				hypothetical protein
KJIACEAL_01171	CDS	516	ospC_24			Outer surface protein C
KJIACEAL_01172	CDS	819				hypothetical protein
KJIACEAL_01173	CDS	147				hypothetical protein
KJIACEAL_01174	CDS	186				hypothetical protein
KJIACEAL_01175	CDS	588				hypothetical protein
KJIACEAL_01176	CDS	399				hypothetical protein
KJIACEAL_01177	CDS	717				hypothetical protein
KJIACEAL_01178	CDS	759				hypothetical protein
KJIACEAL_01179	CDS	1140				hypothetical protein
KJIACEAL_01180	CDS	150				hypothetical protein
KJIACEAL_01181	CDS	150				hypothetical protein
KJIACEAL_01182	CDS	840				hypothetical protein
KJIACEAL_01183	CDS	426				hypothetical protein
KJIACEAL_01184	CDS	510				hypothetical protein
KJIACEAL_01185	CDS	1728				hypothetical protein
KJIACEAL_01186	CDS	768				hypothetical protein
KJIACEAL_01187	CDS	195				hypothetical protein
KJIACEAL_01188	CDS	174				hypothetical protein
KJIACEAL_01189	CDS	189				hypothetical protein
KJIACEAL_01190	CDS	282				hypothetical protein
KJIACEAL_01191	CDS	420				hypothetical protein
KJIACEAL_01192	CDS	228				hypothetical protein
KJIACEAL_01193	CDS	528				hypothetical protein
KJIACEAL_01194	CDS	222				hypothetical protein
KJIACEAL_01195	CDS	162				hypothetical protein
KJIACEAL_01196	CDS	219				hypothetical protein
KJIACEAL_01197	CDS	1125				hypothetical protein
KJIACEAL_01198	CDS	558				hypothetical protein
KJIACEAL_01199	CDS	1098				hypothetical protein
KJIACEAL_01200	CDS	942				hypothetical protein
KJIACEAL_01201	CDS	1062				hypothetical protein
KJIACEAL_01202	CDS	351				hypothetical protein
KJIACEAL_01203	CDS	222				hypothetical protein
KJIACEAL_01204	CDS	174				hypothetical protein
KJIACEAL_01205	CDS	831				hypothetical protein
KJIACEAL_01206	CDS	789				hypothetical protein
KJIACEAL_01207	CDS	750				hypothetical protein
KJIACEAL_01208	CDS	813				hypothetical protein
KJIACEAL_01209	CDS	978				hypothetical protein
KJIACEAL_01210	CDS	819				hypothetical protein
KJIACEAL_01211	CDS	933				hypothetical protein
KJIACEAL_01212	CDS	954				hypothetical protein
KJIACEAL_01213	CDS	861				hypothetical protein
KJIACEAL_01214	CDS	1137				hypothetical protein
KJIACEAL_01215	CDS	1812				hypothetical protein
KJIACEAL_01216	CDS	987				hypothetical protein
KJIACEAL_01217	CDS	270				hypothetical protein
KJIACEAL_01218	CDS	1095				hypothetical protein
KJIACEAL_01219	CDS	1068				hypothetical protein
KJIACEAL_01220	CDS	867				hypothetical protein
KJIACEAL_01221	CDS	789				hypothetical protein
KJIACEAL_01222	CDS	891				hypothetical protein
KJIACEAL_01223	CDS	894				hypothetical protein
KJIACEAL_01224	CDS	903				hypothetical protein
KJIACEAL_01225	CDS	822				hypothetical protein
KJIACEAL_01226	CDS	807				hypothetical protein
KJIACEAL_01227	CDS	858				hypothetical protein
KJIACEAL_01228	CDS	921				hypothetical protein
KJIACEAL_01229	CDS	828				hypothetical protein
KJIACEAL_01230	CDS	921				hypothetical protein
KJIACEAL_01231	CDS	846				hypothetical protein
KJIACEAL_01232	CDS	1299				hypothetical protein
KJIACEAL_01233	CDS	990				hypothetical protein
KJIACEAL_01234	CDS	198				hypothetical protein
KJIACEAL_01235	CDS	933				hypothetical protein
KJIACEAL_01236	CDS	897				hypothetical protein
KJIACEAL_01237	CDS	990				hypothetical protein
