locus_tag	ftype	length_bp	gene	EC_number	COG	product
HNCCNNJP_00747	CDS	789				hypothetical protein
HNCCNNJP_00748	CDS	990	dus	1.3.1.-		putative tRNA-dihydrouridine synthase
HNCCNNJP_00749	CDS	2628	valS	6.1.1.9		Valine--tRNA ligase
HNCCNNJP_00750	CDS	588				hypothetical protein
HNCCNNJP_00751	CDS	678	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
HNCCNNJP_00752	CDS	273	groS		COG0234	10 kDa chaperonin
HNCCNNJP_00753	CDS	1632	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
HNCCNNJP_00754	CDS	1698				hypothetical protein
HNCCNNJP_00755	CDS	2103				hypothetical protein
HNCCNNJP_00756	tRNA	75				tRNA-Pro(tgg)
HNCCNNJP_00757	tRNA	75				tRNA-Arg(tct)
HNCCNNJP_00758	CDS	618	pdg			Ultraviolet N-glycosylase/AP lyase
HNCCNNJP_00759	CDS	861				hypothetical protein
HNCCNNJP_00760	CDS	981				hypothetical protein
HNCCNNJP_00761	CDS	459				hypothetical protein
HNCCNNJP_00762	CDS	1275				hypothetical protein
HNCCNNJP_00763	CDS	1014				hypothetical protein
HNCCNNJP_00764	CDS	1509				hypothetical protein
HNCCNNJP_00765	CDS	735				hypothetical protein
HNCCNNJP_00766	CDS	930	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
HNCCNNJP_00767	CDS	960	rnz	3.1.26.11	COG1234	Ribonuclease Z
HNCCNNJP_00768	CDS	1068	mnmC_2	1.5.-.-		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
HNCCNNJP_00769	CDS	597	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HNCCNNJP_00770	CDS	768				hypothetical protein
HNCCNNJP_00771	tRNA	85				tRNA-Leu(taa)
HNCCNNJP_00772	CDS	858				hypothetical protein
HNCCNNJP_00773	CDS	330				hypothetical protein
HNCCNNJP_00774	CDS	888				hypothetical protein
HNCCNNJP_00775	CDS	1356	atoC		COG2204	Regulatory protein AtoC
HNCCNNJP_00776	CDS	1149	kinE	2.7.13.3	COG2202	Sporulation kinase E
HNCCNNJP_00777	CDS	1047				hypothetical protein
HNCCNNJP_00778	CDS	489				hypothetical protein
HNCCNNJP_00779	CDS	1092	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HNCCNNJP_00780	CDS	795	pdxY	2.7.1.35		Pyridoxamine kinase
HNCCNNJP_00781	CDS	1041	tsaD	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase
HNCCNNJP_00782	CDS	882				hypothetical protein
HNCCNNJP_00783	CDS	801	rpoS		COG0568	RNA polymerase sigma factor RpoS
HNCCNNJP_00784	CDS	321				hypothetical protein
HNCCNNJP_00785	CDS	1008	flgI			Flagellar P-ring protein
HNCCNNJP_00786	CDS	435				hypothetical protein
HNCCNNJP_00787	CDS	798	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
HNCCNNJP_00788	CDS	891	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
HNCCNNJP_00789	CDS	561				hypothetical protein
HNCCNNJP_00790	CDS	531	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
HNCCNNJP_00791	CDS	312	rplU		COG0261	50S ribosomal protein L21
HNCCNNJP_00792	CDS	321				hypothetical protein
HNCCNNJP_00793	CDS	246	rpmA		COG0211	50S ribosomal protein L27
HNCCNNJP_00794	CDS	987	obg	3.6.5.-		GTPase Obg
HNCCNNJP_00795	CDS	582	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
HNCCNNJP_00796	CDS	1185				hypothetical protein
HNCCNNJP_00797	CDS	351	rsfS		COG0799	Ribosomal silencing factor RsfS
HNCCNNJP_00798	CDS	294	spoVG		COG2088	Putative septation protein SpoVG
HNCCNNJP_00799	tRNA	74				tRNA-Gln(ttg)
HNCCNNJP_00800	CDS	549	rplY			50S ribosomal protein L25
HNCCNNJP_00801	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
HNCCNNJP_00802	CDS	1323	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
HNCCNNJP_00803	CDS	1920	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
HNCCNNJP_00804	CDS	1482				hypothetical protein
HNCCNNJP_00805	CDS	1104	tdk	2.7.1.21		Thymidine kinase
HNCCNNJP_00806	CDS	624				hypothetical protein
HNCCNNJP_00807	CDS	609	tmk	2.7.4.9		Thymidylate kinase
HNCCNNJP_00808	CDS	4398				hypothetical protein
HNCCNNJP_00809	CDS	2466			COG4775	Putative outer membrane protein assembly factor
HNCCNNJP_00810	CDS	534				hypothetical protein
HNCCNNJP_00811	CDS	2589	mutS			DNA mismatch repair protein MutS
HNCCNNJP_00812	CDS	618				hypothetical protein
HNCCNNJP_00813	CDS	438	rimP			Ribosome maturation factor RimP
HNCCNNJP_00814	CDS	1449				hypothetical protein
HNCCNNJP_00815	CDS	2649	lepA_2			Elongation factor 4
HNCCNNJP_00816	CDS	363	rbfA			Ribosome-binding factor A
HNCCNNJP_00817	CDS	849	truB	5.4.99.25		tRNA pseudouridine synthase B
HNCCNNJP_00818	CDS	267	rpsO		COG0184	30S ribosomal protein S15
HNCCNNJP_00819	CDS	2169	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HNCCNNJP_00820	CDS	1521				hypothetical protein
HNCCNNJP_00821	CDS	1290				hypothetical protein
HNCCNNJP_00822	CDS	1068				hypothetical protein
HNCCNNJP_00823	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
HNCCNNJP_00824	CDS	1521	murJ		COG0728	Lipid II flippase MurJ
HNCCNNJP_00825	CDS	1410				hypothetical protein
HNCCNNJP_00826	CDS	1173	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
HNCCNNJP_00827	CDS	1335	panF		COG4145	Sodium/pantothenate symporter
HNCCNNJP_00828	CDS	894	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
HNCCNNJP_00829	CDS	948				hypothetical protein
HNCCNNJP_00830	CDS	1407	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
HNCCNNJP_00831	CDS	867				hypothetical protein
HNCCNNJP_00832	CDS	543	cmk_2	2.7.4.25		Cytidylate kinase
HNCCNNJP_00833	CDS	201				hypothetical protein
HNCCNNJP_00834	CDS	921	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HNCCNNJP_00835	CDS	372				hypothetical protein
HNCCNNJP_00836	CDS	546				hypothetical protein
HNCCNNJP_00837	CDS	783				hypothetical protein
HNCCNNJP_00838	CDS	516				hypothetical protein
HNCCNNJP_00839	CDS	2472	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
HNCCNNJP_00840	CDS	2547	topA	5.99.1.2	COG0550	DNA topoisomerase 1
HNCCNNJP_00841	CDS	1242	sbcD		COG0420	Nuclease SbcCD subunit D
HNCCNNJP_00842	CDS	2853				hypothetical protein
HNCCNNJP_00843	CDS	936	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
HNCCNNJP_00844	CDS	825				hypothetical protein
HNCCNNJP_00845	CDS	3129	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
HNCCNNJP_00846	CDS	2220				hypothetical protein
HNCCNNJP_00847	CDS	1710	pgcA	5.4.2.2		Phosphoglucomutase
HNCCNNJP_00848	CDS	2007	uvrB		COG0556	UvrABC system protein B
HNCCNNJP_00849	CDS	2853	uvrA			UvrABC system protein A
HNCCNNJP_00850	CDS	3441				hypothetical protein
HNCCNNJP_00851	CDS	549				hypothetical protein
HNCCNNJP_00852	CDS	600				hypothetical protein
HNCCNNJP_00853	CDS	1617				hypothetical protein
HNCCNNJP_00854	CDS	1233	arcA	3.5.3.6	COG2235	Arginine deiminase
HNCCNNJP_00855	CDS	984	argF	2.1.3.3		Ornithine carbamoyltransferase
HNCCNNJP_00856	CDS	1425				hypothetical protein
HNCCNNJP_00857	CDS	972				hypothetical protein
HNCCNNJP_00858	CDS	1185				hypothetical protein
HNCCNNJP_00859	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
HNCCNNJP_00860	CDS	444				hypothetical protein
HNCCNNJP_00861	CDS	1350	resT	3.1.22.-		Telomere resolvase ResT
HNCCNNJP_00862	CDS	1323	licC		COG1455	Lichenan permease IIC component
HNCCNNJP_00863	CDS	348	lacF			PTS system lactose-specific EIIA component
HNCCNNJP_00864	CDS	318	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
HNCCNNJP_00865	CDS	1098				hypothetical protein
HNCCNNJP_00866	CDS	630				hypothetical protein
HNCCNNJP_00867	CDS	1038				hypothetical protein
HNCCNNJP_00868	CDS	930				hypothetical protein
HNCCNNJP_00869	CDS	519				hypothetical protein
HNCCNNJP_00870	CDS	762	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HNCCNNJP_00871	CDS	549				hypothetical protein
HNCCNNJP_00872	CDS	498				hypothetical protein
HNCCNNJP_00873	CDS	1593	oppA_4		COG4166	Periplasmic oligopeptide-binding protein
HNCCNNJP_00874	CDS	1215	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HNCCNNJP_00875	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HNCCNNJP_00876	CDS	633	ospC			Outer surface protein C
HNCCNNJP_00877	CDS	1356	pbuG_1		COG2252	Guanine/hypoxanthine permease PbuG
HNCCNNJP_00878	CDS	1356	pbuG_2		COG2252	Guanine/hypoxanthine permease PbuG
HNCCNNJP_00879	CDS	507				hypothetical protein
HNCCNNJP_00880	CDS	486				hypothetical protein
HNCCNNJP_00881	CDS	696				hypothetical protein
HNCCNNJP_00882	CDS	552				hypothetical protein
HNCCNNJP_00883	CDS	1245				hypothetical protein
HNCCNNJP_00884	CDS	1629	ptsG_3	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
HNCCNNJP_00885	CDS	1224				hypothetical protein
HNCCNNJP_00886	CDS	693				hypothetical protein
HNCCNNJP_00887	CDS	558				hypothetical protein
HNCCNNJP_00888	CDS	765				hypothetical protein
HNCCNNJP_00889	CDS	573				hypothetical protein
HNCCNNJP_00890	CDS	960				hypothetical protein
HNCCNNJP_00891	CDS	456				hypothetical protein
HNCCNNJP_00892	CDS	384				hypothetical protein
HNCCNNJP_00893	CDS	390				hypothetical protein
HNCCNNJP_00894	CDS	567				hypothetical protein
HNCCNNJP_00895	CDS	1113				hypothetical protein
HNCCNNJP_00896	CDS	429				hypothetical protein
HNCCNNJP_00897	CDS	456				hypothetical protein
HNCCNNJP_00898	CDS	237				hypothetical protein
HNCCNNJP_00899	CDS	1275				hypothetical protein
HNCCNNJP_00900	CDS	684				hypothetical protein
HNCCNNJP_00901	CDS	951				hypothetical protein
HNCCNNJP_00902	CDS	546				hypothetical protein
HNCCNNJP_00903	CDS	333				hypothetical protein
HNCCNNJP_00904	CDS	876				hypothetical protein
HNCCNNJP_00905	CDS	606				hypothetical protein
HNCCNNJP_00906	CDS	816				hypothetical protein
HNCCNNJP_00907	CDS	204				hypothetical protein
HNCCNNJP_00908	CDS	348				hypothetical protein
HNCCNNJP_00909	CDS	336				hypothetical protein
HNCCNNJP_00910	CDS	354				hypothetical protein
HNCCNNJP_00911	CDS	483				hypothetical protein
HNCCNNJP_00912	CDS	447				hypothetical protein
HNCCNNJP_00913	CDS	1014				hypothetical protein
HNCCNNJP_00914	CDS	1101				hypothetical protein
HNCCNNJP_00915	CDS	567				hypothetical protein
HNCCNNJP_00916	CDS	741				hypothetical protein
HNCCNNJP_00917	CDS	558				hypothetical protein
HNCCNNJP_00918	CDS	633				hypothetical protein
HNCCNNJP_00919	CDS	1326				hypothetical protein
HNCCNNJP_00920	CDS	426				hypothetical protein
HNCCNNJP_00921	CDS	777				hypothetical protein
HNCCNNJP_00922	CDS	522				hypothetical protein
HNCCNNJP_00923	CDS	1137				hypothetical protein
HNCCNNJP_00924	CDS	540				hypothetical protein
HNCCNNJP_00925	CDS	567				hypothetical protein
HNCCNNJP_00926	CDS	1353				hypothetical protein
HNCCNNJP_00927	CDS	1224				hypothetical protein
HNCCNNJP_00928	CDS	693				hypothetical protein
HNCCNNJP_00929	CDS	558				hypothetical protein
HNCCNNJP_00930	CDS	765				hypothetical protein
HNCCNNJP_00931	CDS	573				hypothetical protein
HNCCNNJP_00932	CDS	960				hypothetical protein
HNCCNNJP_00933	CDS	456				hypothetical protein
HNCCNNJP_00934	CDS	384				hypothetical protein
HNCCNNJP_00935	CDS	390				hypothetical protein
HNCCNNJP_00936	CDS	567				hypothetical protein
HNCCNNJP_00937	CDS	1113				hypothetical protein
HNCCNNJP_00938	CDS	429				hypothetical protein
HNCCNNJP_00939	CDS	456				hypothetical protein
HNCCNNJP_00940	CDS	237				hypothetical protein
HNCCNNJP_00941	CDS	1275				hypothetical protein
HNCCNNJP_00942	CDS	684				hypothetical protein
HNCCNNJP_00943	CDS	951				hypothetical protein
HNCCNNJP_00944	CDS	546				hypothetical protein
HNCCNNJP_00945	CDS	333				hypothetical protein
HNCCNNJP_00946	CDS	876				hypothetical protein
HNCCNNJP_00947	CDS	606				hypothetical protein
HNCCNNJP_00948	CDS	813				hypothetical protein
HNCCNNJP_00949	CDS	204				hypothetical protein
HNCCNNJP_00950	CDS	348				hypothetical protein
HNCCNNJP_00951	CDS	336				hypothetical protein
HNCCNNJP_00952	CDS	354				hypothetical protein
HNCCNNJP_00953	CDS	318				hypothetical protein
HNCCNNJP_00954	CDS	609				hypothetical protein
HNCCNNJP_00955	CDS	447				hypothetical protein
HNCCNNJP_00956	CDS	942				hypothetical protein
HNCCNNJP_00957	CDS	1101				hypothetical protein
HNCCNNJP_00958	CDS	567				hypothetical protein
HNCCNNJP_00959	CDS	741				Iron-sulfur cluster carrier protein
HNCCNNJP_00960	CDS	543				hypothetical protein
HNCCNNJP_00961	CDS	591				hypothetical protein
HNCCNNJP_00962	CDS	1326				hypothetical protein
HNCCNNJP_00963	CDS	426				hypothetical protein
HNCCNNJP_00964	CDS	777				hypothetical protein
HNCCNNJP_00965	CDS	591				hypothetical protein
HNCCNNJP_00966	CDS	510				hypothetical protein
HNCCNNJP_00967	CDS	183				hypothetical protein
HNCCNNJP_00968	CDS	639				hypothetical protein
HNCCNNJP_00969	CDS	1353				hypothetical protein
HNCCNNJP_00970	CDS	1224				hypothetical protein
HNCCNNJP_00971	CDS	153				hypothetical protein
HNCCNNJP_00972	CDS	537				hypothetical protein
HNCCNNJP_00973	CDS	564				hypothetical protein
HNCCNNJP_00974	CDS	768				hypothetical protein
HNCCNNJP_00975	CDS	576				hypothetical protein
HNCCNNJP_00976	CDS	960				hypothetical protein
HNCCNNJP_00977	CDS	456				hypothetical protein
HNCCNNJP_00978	CDS	384				hypothetical protein
HNCCNNJP_00979	CDS	390				hypothetical protein
HNCCNNJP_00980	CDS	567				hypothetical protein
HNCCNNJP_00981	CDS	1113				hypothetical protein
HNCCNNJP_00982	CDS	429				hypothetical protein
HNCCNNJP_00983	CDS	456				hypothetical protein
HNCCNNJP_00984	CDS	237				hypothetical protein
HNCCNNJP_00985	CDS	1296				hypothetical protein
HNCCNNJP_00986	CDS	597				hypothetical protein
HNCCNNJP_00987	CDS	951				hypothetical protein
HNCCNNJP_00988	CDS	555				hypothetical protein
HNCCNNJP_00989	CDS	333				hypothetical protein
HNCCNNJP_00990	CDS	876				hypothetical protein
HNCCNNJP_00991	CDS	606				hypothetical protein
HNCCNNJP_00992	CDS	816				hypothetical protein
HNCCNNJP_00993	CDS	204				hypothetical protein
HNCCNNJP_00994	CDS	348				hypothetical protein
HNCCNNJP_00995	CDS	336				hypothetical protein
HNCCNNJP_00996	CDS	354				hypothetical protein
HNCCNNJP_00997	CDS	501				hypothetical protein
HNCCNNJP_00998	CDS	423				hypothetical protein
HNCCNNJP_00999	CDS	1011				hypothetical protein
HNCCNNJP_01000	CDS	1098				hypothetical protein
HNCCNNJP_01001	CDS	567				hypothetical protein
HNCCNNJP_01002	CDS	756				Iron-sulfur cluster carrier protein
HNCCNNJP_01003	CDS	546				hypothetical protein
HNCCNNJP_01004	CDS	279				hypothetical protein
HNCCNNJP_01005	CDS	1326				hypothetical protein
HNCCNNJP_01006	CDS	426				hypothetical protein
HNCCNNJP_01007	CDS	795				hypothetical protein
HNCCNNJP_01008	CDS	105				hypothetical protein
HNCCNNJP_01009	CDS	816				hypothetical protein
HNCCNNJP_01010	CDS	675				hypothetical protein
HNCCNNJP_01011	CDS	528				hypothetical protein
HNCCNNJP_01012	CDS	567				hypothetical protein
HNCCNNJP_01013	CDS	1353				hypothetical protein
HNCCNNJP_01014	CDS	1224				hypothetical protein
HNCCNNJP_01015	CDS	693				hypothetical protein
HNCCNNJP_01016	CDS	564				hypothetical protein
HNCCNNJP_01017	CDS	768				hypothetical protein
HNCCNNJP_01018	CDS	576				hypothetical protein
HNCCNNJP_01019	CDS	960				hypothetical protein
HNCCNNJP_01020	CDS	456				hypothetical protein
HNCCNNJP_01021	CDS	384				hypothetical protein
HNCCNNJP_01022	CDS	390				hypothetical protein
HNCCNNJP_01023	CDS	570				hypothetical protein
HNCCNNJP_01024	CDS	1113				hypothetical protein
HNCCNNJP_01025	CDS	429				hypothetical protein
HNCCNNJP_01026	CDS	456				hypothetical protein
HNCCNNJP_01027	CDS	237				hypothetical protein
HNCCNNJP_01028	CDS	1275				hypothetical protein
HNCCNNJP_01029	CDS	684				hypothetical protein
HNCCNNJP_01030	CDS	951				hypothetical protein
HNCCNNJP_01031	CDS	555				hypothetical protein
HNCCNNJP_01032	CDS	333				hypothetical protein
HNCCNNJP_01033	CDS	876				hypothetical protein
HNCCNNJP_01034	CDS	606				hypothetical protein
HNCCNNJP_01035	CDS	813				hypothetical protein
HNCCNNJP_01036	CDS	204				hypothetical protein
HNCCNNJP_01037	CDS	348				hypothetical protein
HNCCNNJP_01038	CDS	336				hypothetical protein
HNCCNNJP_01039	CDS	354				hypothetical protein
HNCCNNJP_01040	CDS	483				hypothetical protein
HNCCNNJP_01041	CDS	450				hypothetical protein
HNCCNNJP_01042	CDS	948				hypothetical protein
HNCCNNJP_01043	CDS	1101				hypothetical protein
HNCCNNJP_01044	CDS	567				hypothetical protein
HNCCNNJP_01045	CDS	750	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HNCCNNJP_01046	CDS	579				hypothetical protein
HNCCNNJP_01047	CDS	669				hypothetical protein
HNCCNNJP_01048	CDS	1326				hypothetical protein
HNCCNNJP_01049	CDS	426				hypothetical protein
HNCCNNJP_01050	CDS	771				hypothetical protein
HNCCNNJP_01051	CDS	759				hypothetical protein
HNCCNNJP_01052	CDS	669				hypothetical protein
HNCCNNJP_01053	CDS	567				hypothetical protein
HNCCNNJP_01054	CDS	1353				hypothetical protein
HNCCNNJP_01055	CDS	1224				hypothetical protein
HNCCNNJP_01056	CDS	693				hypothetical protein
HNCCNNJP_01057	CDS	558				hypothetical protein
HNCCNNJP_01058	CDS	765				hypothetical protein
HNCCNNJP_01059	CDS	573				hypothetical protein
HNCCNNJP_01060	CDS	960				hypothetical protein
HNCCNNJP_01061	CDS	456				hypothetical protein
HNCCNNJP_01062	CDS	384				hypothetical protein
HNCCNNJP_01063	CDS	390				hypothetical protein
HNCCNNJP_01064	CDS	570				hypothetical protein
HNCCNNJP_01065	CDS	1113				hypothetical protein
HNCCNNJP_01066	CDS	429				hypothetical protein
HNCCNNJP_01067	CDS	456				hypothetical protein
HNCCNNJP_01068	CDS	237				hypothetical protein
HNCCNNJP_01069	CDS	1335				hypothetical protein
HNCCNNJP_01070	CDS	642				hypothetical protein
HNCCNNJP_01071	CDS	942				hypothetical protein
HNCCNNJP_01072	CDS	546				hypothetical protein
HNCCNNJP_01073	CDS	333				hypothetical protein
HNCCNNJP_01074	CDS	879				hypothetical protein
HNCCNNJP_01075	CDS	606				hypothetical protein
HNCCNNJP_01076	CDS	816				hypothetical protein
HNCCNNJP_01077	CDS	204				hypothetical protein
HNCCNNJP_01078	CDS	357				hypothetical protein
HNCCNNJP_01079	CDS	336				hypothetical protein
HNCCNNJP_01080	CDS	354				hypothetical protein
HNCCNNJP_01081	CDS	588				hypothetical protein
HNCCNNJP_01082	CDS	423				hypothetical protein
HNCCNNJP_01083	CDS	1017				hypothetical protein
HNCCNNJP_01084	CDS	1098				hypothetical protein
HNCCNNJP_01085	CDS	567				hypothetical protein
HNCCNNJP_01086	CDS	750				hypothetical protein
HNCCNNJP_01087	CDS	522				hypothetical protein
HNCCNNJP_01088	CDS	573				hypothetical protein
HNCCNNJP_01089	CDS	1326				hypothetical protein
HNCCNNJP_01090	CDS	426				hypothetical protein
HNCCNNJP_01091	CDS	777				hypothetical protein
HNCCNNJP_01092	CDS	690				hypothetical protein
HNCCNNJP_01093	CDS	1092				hypothetical protein
HNCCNNJP_01094	CDS	528				hypothetical protein
HNCCNNJP_01095	CDS	567				hypothetical protein
HNCCNNJP_01096	CDS	1353				hypothetical protein
HNCCNNJP_01097	CDS	1224				hypothetical protein
HNCCNNJP_01098	CDS	693				hypothetical protein
HNCCNNJP_01099	CDS	558				hypothetical protein
HNCCNNJP_01100	CDS	765				hypothetical protein
HNCCNNJP_01101	CDS	573				hypothetical protein
HNCCNNJP_01102	CDS	960				hypothetical protein
HNCCNNJP_01103	CDS	456				hypothetical protein
HNCCNNJP_01104	CDS	384				hypothetical protein
HNCCNNJP_01105	CDS	390				hypothetical protein
HNCCNNJP_01106	CDS	567				hypothetical protein
HNCCNNJP_01107	CDS	1113				hypothetical protein
HNCCNNJP_01108	CDS	429				hypothetical protein
HNCCNNJP_01109	CDS	456				hypothetical protein
HNCCNNJP_01110	CDS	237				hypothetical protein
HNCCNNJP_01111	CDS	1275				hypothetical protein
HNCCNNJP_01112	CDS	684				hypothetical protein
HNCCNNJP_01113	CDS	951				hypothetical protein
HNCCNNJP_01114	CDS	546				hypothetical protein
HNCCNNJP_01115	CDS	333				hypothetical protein
HNCCNNJP_01116	CDS	876				hypothetical protein
HNCCNNJP_01117	CDS	606				hypothetical protein
HNCCNNJP_01118	CDS	816				hypothetical protein
HNCCNNJP_01119	CDS	204				hypothetical protein
HNCCNNJP_01120	CDS	348				hypothetical protein
HNCCNNJP_01121	CDS	336				hypothetical protein
HNCCNNJP_01122	CDS	354				hypothetical protein
HNCCNNJP_01123	CDS	555				hypothetical protein
HNCCNNJP_01124	CDS	447				hypothetical protein
HNCCNNJP_01125	CDS	1014				hypothetical protein
HNCCNNJP_01126	CDS	1098				hypothetical protein
HNCCNNJP_01127	CDS	567				hypothetical protein
HNCCNNJP_01128	CDS	741				hypothetical protein
HNCCNNJP_01129	CDS	561				hypothetical protein
HNCCNNJP_01130	CDS	579				hypothetical protein
HNCCNNJP_01131	CDS	1326				hypothetical protein
HNCCNNJP_01132	CDS	426				hypothetical protein
HNCCNNJP_01133	CDS	777				hypothetical protein
HNCCNNJP_01134	CDS	522				hypothetical protein
HNCCNNJP_01135	CDS	1137				hypothetical protein
HNCCNNJP_01136	CDS	540				hypothetical protein
HNCCNNJP_01137	CDS	567				hypothetical protein
HNCCNNJP_01138	CDS	1353				hypothetical protein
HNCCNNJP_01139	CDS	1227				hypothetical protein
HNCCNNJP_01140	CDS	693				hypothetical protein
HNCCNNJP_01141	CDS	567				hypothetical protein
HNCCNNJP_01142	CDS	768				hypothetical protein
HNCCNNJP_01143	CDS	450				hypothetical protein
HNCCNNJP_01144	CDS	129				hypothetical protein
HNCCNNJP_01145	CDS	513				hypothetical protein
HNCCNNJP_01146	CDS	498				hypothetical protein
HNCCNNJP_01147	CDS	456				hypothetical protein
HNCCNNJP_01148	CDS	384				hypothetical protein
HNCCNNJP_01149	CDS	390				hypothetical protein
HNCCNNJP_01150	CDS	567				hypothetical protein
HNCCNNJP_01151	CDS	1089				hypothetical protein
HNCCNNJP_01152	CDS	429				hypothetical protein
HNCCNNJP_01153	CDS	105				hypothetical protein
HNCCNNJP_01154	CDS	366				hypothetical protein
HNCCNNJP_01155	CDS	237				hypothetical protein
HNCCNNJP_01156	CDS	1275				hypothetical protein
HNCCNNJP_01157	CDS	222				hypothetical protein
HNCCNNJP_01158	CDS	480				hypothetical protein
HNCCNNJP_01159	CDS	951				hypothetical protein
HNCCNNJP_01160	CDS	144				hypothetical protein
HNCCNNJP_01161	CDS	333				hypothetical protein
HNCCNNJP_01162	CDS	876				hypothetical protein
HNCCNNJP_01163	CDS	438				hypothetical protein
HNCCNNJP_01164	CDS	732				hypothetical protein
HNCCNNJP_01165	CDS	204				hypothetical protein
HNCCNNJP_01166	CDS	348				hypothetical protein
HNCCNNJP_01167	CDS	336				hypothetical protein
HNCCNNJP_01168	CDS	354				hypothetical protein
HNCCNNJP_01169	CDS	555				hypothetical protein
HNCCNNJP_01170	CDS	429				hypothetical protein
HNCCNNJP_01171	CDS	348				hypothetical protein
HNCCNNJP_01172	CDS	450				hypothetical protein
HNCCNNJP_01173	CDS	1101				hypothetical protein
HNCCNNJP_01174	CDS	567				hypothetical protein
HNCCNNJP_01175	CDS	756	soj_4	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HNCCNNJP_01176	CDS	561				hypothetical protein
HNCCNNJP_01177	CDS	540				hypothetical protein
HNCCNNJP_01178	CDS	1326				hypothetical protein
HNCCNNJP_01179	CDS	426				hypothetical protein
HNCCNNJP_01180	CDS	477				hypothetical protein
HNCCNNJP_01181	CDS	222				hypothetical protein
HNCCNNJP_01182	CDS	561				hypothetical protein
HNCCNNJP_01183	CDS	1032				hypothetical protein
HNCCNNJP_01184	CDS	519				hypothetical protein
HNCCNNJP_01185	CDS	567				hypothetical protein
HNCCNNJP_01186	CDS	1353				hypothetical protein
HNCCNNJP_01187	CDS	1110				hypothetical protein
HNCCNNJP_01188	CDS	558				hypothetical protein
HNCCNNJP_01189	CDS	561				hypothetical protein
HNCCNNJP_01190	CDS	909				hypothetical protein
HNCCNNJP_01191	CDS	525				hypothetical protein
HNCCNNJP_01192	CDS	285				hypothetical protein
HNCCNNJP_01193	CDS	381				hypothetical protein
HNCCNNJP_01194	CDS	528				hypothetical protein
HNCCNNJP_01195	CDS	798				hypothetical protein
HNCCNNJP_01196	CDS	1278				hypothetical protein
HNCCNNJP_01197	CDS	474				hypothetical protein
HNCCNNJP_01198	CDS	357				hypothetical protein
HNCCNNJP_01199	CDS	465				hypothetical protein
HNCCNNJP_01200	CDS	222				hypothetical protein
HNCCNNJP_01201	CDS	684				hypothetical protein
HNCCNNJP_01202	CDS	579				hypothetical protein
HNCCNNJP_01203	CDS	954				hypothetical protein
HNCCNNJP_01204	CDS	327				hypothetical protein
HNCCNNJP_01205	CDS	1113				hypothetical protein
HNCCNNJP_01206	CDS	297				hypothetical protein
HNCCNNJP_01207	CDS	663				hypothetical protein
HNCCNNJP_01208	CDS	741	soj_5	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
HNCCNNJP_01209	CDS	270				hypothetical protein
HNCCNNJP_01210	CDS	366				hypothetical protein
HNCCNNJP_01211	CDS	369				hypothetical protein
HNCCNNJP_01212	CDS	1110				hypothetical protein
HNCCNNJP_01213	CDS	789	soj_6	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HNCCNNJP_01214	CDS	588				hypothetical protein
HNCCNNJP_01215	CDS	465				hypothetical protein
HNCCNNJP_01216	CDS	294				hypothetical protein
HNCCNNJP_01217	CDS	285				hypothetical protein
