locus_tag	ftype	length_bp	gene	EC_number	COG	product
FFBLHJNO_00745	CDS	2760	mtgA	2.4.2.-		Monofunctional biosynthetic peptidoglycan transglycosylase
FFBLHJNO_00746	CDS	786				Cyclic di-GMP binding protein
FFBLHJNO_00747	CDS	1095				hypothetical protein
FFBLHJNO_00748	CDS	1002	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
FFBLHJNO_00749	CDS	801				hypothetical protein
FFBLHJNO_00750	CDS	2058	dinG	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
FFBLHJNO_00751	CDS	963	dus_2	1.3.1.-		putative tRNA-dihydrouridine synthase
FFBLHJNO_00752	CDS	2625	valS	6.1.1.9		Valine--tRNA ligase
FFBLHJNO_00753	CDS	705	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
FFBLHJNO_00754	CDS	273	groS		COG0234	10 kDa chaperonin
FFBLHJNO_00755	CDS	1632	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
FFBLHJNO_00756	CDS	1686	bamB			Outer membrane protein assembly factor BamB
FFBLHJNO_00757	CDS	1677				hypothetical protein
FFBLHJNO_00758	CDS	465				hypothetical protein
FFBLHJNO_00759	tRNA	74				tRNA-Pro(tgg)
FFBLHJNO_00760	tRNA	74				tRNA-Arg(tct)
FFBLHJNO_00761	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
FFBLHJNO_00762	CDS	852				hypothetical protein
FFBLHJNO_00763	CDS	951				hypothetical protein
FFBLHJNO_00764	CDS	441				hypothetical protein
FFBLHJNO_00765	CDS	1605				hypothetical protein
FFBLHJNO_00766	CDS	528				hypothetical protein
FFBLHJNO_00767	CDS	1011				hypothetical protein
FFBLHJNO_00768	CDS	1503				hypothetical protein
FFBLHJNO_00769	CDS	735				hypothetical protein
FFBLHJNO_00770	CDS	924	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
FFBLHJNO_00771	CDS	960	rnz	3.1.26.11	COG1234	Ribonuclease Z
FFBLHJNO_00772	CDS	1062	mnmC_2	1.5.-.-		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
FFBLHJNO_00773	CDS	213				hypothetical protein
FFBLHJNO_00774	CDS	591	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
FFBLHJNO_00775	CDS	660				hypothetical protein
FFBLHJNO_00776	tRNA	86				tRNA-Leu(taa)
FFBLHJNO_00777	CDS	330				hypothetical protein
FFBLHJNO_00778	CDS	888				hypothetical protein
FFBLHJNO_00779	CDS	1371	atoC		COG2204	Regulatory protein AtoC
FFBLHJNO_00780	CDS	1161	kinE	2.7.13.3	COG2202	Sporulation kinase E
FFBLHJNO_00781	CDS	1044				hypothetical protein
FFBLHJNO_00782	CDS	489				hypothetical protein
FFBLHJNO_00783	CDS	1089	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
FFBLHJNO_00784	CDS	795	pdxK	2.7.1.35		Pyridoxine kinase
FFBLHJNO_00785	CDS	1017	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
FFBLHJNO_00786	CDS	912				hypothetical protein
FFBLHJNO_00787	CDS	804	sigA		COG0568	RNA polymerase sigma factor SigA
FFBLHJNO_00788	CDS	342				hypothetical protein
FFBLHJNO_00789	CDS	996	flgI			Flagellar P-ring protein
FFBLHJNO_00790	CDS	639				hypothetical protein
FFBLHJNO_00791	CDS	792	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
FFBLHJNO_00792	CDS	849	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
FFBLHJNO_00793	CDS	537				hypothetical protein
FFBLHJNO_00794	CDS	531	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
FFBLHJNO_00795	CDS	315	rplU		COG0261	50S ribosomal protein L21
FFBLHJNO_00796	CDS	333				hypothetical protein
FFBLHJNO_00797	CDS	246	rpmA		COG0211	50S ribosomal protein L27
FFBLHJNO_00798	CDS	984	obg	3.6.5.-	COG0536	GTPase Obg
FFBLHJNO_00799	CDS	573	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
FFBLHJNO_00800	CDS	1185				hypothetical protein
FFBLHJNO_00801	CDS	351	rsfS			Ribosomal silencing factor RsfS
FFBLHJNO_00802	CDS	291	spoVG		COG2088	Putative septation protein SpoVG
FFBLHJNO_00803	tRNA	74				tRNA-Gln(ttg)
FFBLHJNO_00804	CDS	549	rplY			50S ribosomal protein L25
FFBLHJNO_00805	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
FFBLHJNO_00806	CDS	1317	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
FFBLHJNO_00807	CDS	1908	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
FFBLHJNO_00808	CDS	1491				hypothetical protein
FFBLHJNO_00809	CDS	1638				hypothetical protein
FFBLHJNO_00810	CDS	1107	tdk	2.7.1.21		Thymidine kinase
FFBLHJNO_00811	CDS	618				hypothetical protein
FFBLHJNO_00812	CDS	609	tmk	2.7.4.9		Thymidylate kinase
FFBLHJNO_00813	CDS	4389				hypothetical protein
FFBLHJNO_00814	CDS	2448			COG4775	Putative outer membrane protein assembly factor
FFBLHJNO_00815	CDS	519				hypothetical protein
FFBLHJNO_00816	CDS	510				hypothetical protein
FFBLHJNO_00817	CDS	2583	mutS			DNA mismatch repair protein MutS
FFBLHJNO_00818	CDS	606				hypothetical protein
FFBLHJNO_00819	CDS	432	rimP			Ribosome maturation factor RimP
FFBLHJNO_00820	CDS	1446				hypothetical protein
FFBLHJNO_00821	CDS	2562	lepA_2			Elongation factor 4
FFBLHJNO_00822	CDS	363	rbfA			Ribosome-binding factor A
FFBLHJNO_00823	CDS	846	truB	5.4.99.25		tRNA pseudouridine synthase B
FFBLHJNO_00824	CDS	267	rpsO		COG0184	30S ribosomal protein S15
FFBLHJNO_00825	CDS	2154	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
FFBLHJNO_00826	CDS	1518				hypothetical protein
FFBLHJNO_00827	CDS	1290				hypothetical protein
FFBLHJNO_00828	CDS	1068				hypothetical protein
FFBLHJNO_00829	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
FFBLHJNO_00830	CDS	1539				hypothetical protein
FFBLHJNO_00831	CDS	1422				hypothetical protein
FFBLHJNO_00832	CDS	1257	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
FFBLHJNO_00833	CDS	1422	panF		COG4145	Sodium/pantothenate symporter
FFBLHJNO_00834	CDS	963	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
FFBLHJNO_00835	CDS	945				hypothetical protein
FFBLHJNO_00836	CDS	1410	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
FFBLHJNO_00837	CDS	867				hypothetical protein
FFBLHJNO_00838	CDS	540	cmk_2	2.7.4.25		Cytidylate kinase
FFBLHJNO_00839	CDS	198				hypothetical protein
FFBLHJNO_00840	CDS	903	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FFBLHJNO_00841	CDS	330				hypothetical protein
FFBLHJNO_00842	CDS	549				hypothetical protein
FFBLHJNO_00843	CDS	789				hypothetical protein
FFBLHJNO_00844	CDS	483				hypothetical protein
FFBLHJNO_00845	CDS	1440	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
FFBLHJNO_00846	CDS	2487	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
FFBLHJNO_00847	CDS	2538	topA	5.99.1.2	COG0550	DNA topoisomerase 1
FFBLHJNO_00848	CDS	1233				hypothetical protein
FFBLHJNO_00849	CDS	2850				hypothetical protein
FFBLHJNO_00850	CDS	939	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
FFBLHJNO_00851	CDS	627	cutC		COG3142	Copper homeostasis protein CutC
FFBLHJNO_00852	CDS	855				hypothetical protein
FFBLHJNO_00853	CDS	3135	ileS2	6.1.1.5		Isoleucine--tRNA ligase 2
FFBLHJNO_00854	CDS	2157	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
FFBLHJNO_00855	CDS	1710	pgcA	5.4.2.2		Phosphoglucomutase
FFBLHJNO_00856	CDS	1962	uvrB			UvrABC system protein B
FFBLHJNO_00857	CDS	2841	uvrA			UvrABC system protein A
FFBLHJNO_00858	CDS	3444				hypothetical protein
FFBLHJNO_00859	CDS	522				hypothetical protein
FFBLHJNO_00860	CDS	591				hypothetical protein
FFBLHJNO_00861	CDS	1593				hypothetical protein
FFBLHJNO_00862	CDS	1230	arcA	3.5.3.6	COG2235	Arginine deiminase
FFBLHJNO_00863	CDS	996	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
FFBLHJNO_00864	CDS	1416				hypothetical protein
FFBLHJNO_00865	CDS	933	arcC1	2.7.2.2	COG0549	Carbamate kinase 1
FFBLHJNO_00866	CDS	1086				hypothetical protein
FFBLHJNO_00867	CDS	573				hypothetical protein
FFBLHJNO_00868	CDS	1044				hypothetical protein
FFBLHJNO_00869	CDS	966				hypothetical protein
FFBLHJNO_00870	CDS	783				hypothetical protein
FFBLHJNO_00871	CDS	834				hypothetical protein
FFBLHJNO_00872	CDS	789				hypothetical protein
FFBLHJNO_00873	CDS	762				hypothetical protein
FFBLHJNO_00874	CDS	813				hypothetical protein
FFBLHJNO_00875	CDS	291				hypothetical protein
FFBLHJNO_00876	CDS	1053				hypothetical protein
FFBLHJNO_00877	CDS	1077				hypothetical protein
FFBLHJNO_00878	CDS	876				hypothetical protein
FFBLHJNO_00879	CDS	831				hypothetical protein
FFBLHJNO_00880	CDS	831				hypothetical protein
FFBLHJNO_00881	CDS	969				hypothetical protein
FFBLHJNO_00882	CDS	1071				hypothetical protein
FFBLHJNO_00883	CDS	960				hypothetical protein
FFBLHJNO_00884	CDS	963				hypothetical protein
FFBLHJNO_00885	CDS	798				hypothetical protein
FFBLHJNO_00886	CDS	885				hypothetical protein
FFBLHJNO_00887	CDS	843				hypothetical protein
FFBLHJNO_00888	CDS	819				hypothetical protein
FFBLHJNO_00889	CDS	939				hypothetical protein
FFBLHJNO_00890	CDS	795				hypothetical protein
FFBLHJNO_00891	CDS	780				hypothetical protein
FFBLHJNO_00892	CDS	843				hypothetical protein
FFBLHJNO_00893	CDS	861				hypothetical protein
FFBLHJNO_00894	CDS	1047				hypothetical protein
FFBLHJNO_00895	CDS	1086				hypothetical protein
FFBLHJNO_00896	CDS	750				hypothetical protein
FFBLHJNO_00897	CDS	813				hypothetical protein
FFBLHJNO_00898	CDS	813				hypothetical protein
FFBLHJNO_00899	CDS	621				hypothetical protein
FFBLHJNO_00900	CDS	600				hypothetical protein
FFBLHJNO_00901	CDS	609				hypothetical protein
FFBLHJNO_00902	CDS	744				hypothetical protein
FFBLHJNO_00903	CDS	819				hypothetical protein
FFBLHJNO_00904	CDS	795				hypothetical protein
FFBLHJNO_00905	CDS	882				hypothetical protein
FFBLHJNO_00906	CDS	885				hypothetical protein
FFBLHJNO_00907	CDS	948				hypothetical protein
FFBLHJNO_00908	CDS	726				hypothetical protein
FFBLHJNO_00909	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
FFBLHJNO_00910	CDS	2076	nrdE1	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 1
FFBLHJNO_00911	CDS	390	nrdI		COG1780	Protein NrdI
FFBLHJNO_00912	CDS	819	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
FFBLHJNO_00913	CDS	171				hypothetical protein
FFBLHJNO_00914	CDS	822				hypothetical protein
FFBLHJNO_00915	CDS	804				hypothetical protein
FFBLHJNO_00916	CDS	885				hypothetical protein
FFBLHJNO_00917	CDS	591				hypothetical protein
FFBLHJNO_00918	CDS	618				hypothetical protein
FFBLHJNO_00919	CDS	912				hypothetical protein
FFBLHJNO_00920	CDS	1095				hypothetical protein
FFBLHJNO_00921	CDS	561				hypothetical protein
FFBLHJNO_00922	CDS	1314				hypothetical protein
FFBLHJNO_00923	CDS	213				hypothetical protein
FFBLHJNO_00924	CDS	420				hypothetical protein
FFBLHJNO_00925	CDS	420				hypothetical protein
FFBLHJNO_00926	CDS	1077				hypothetical protein
FFBLHJNO_00927	CDS	540				hypothetical protein
FFBLHJNO_00928	CDS	363				hypothetical protein
FFBLHJNO_00929	CDS	390				hypothetical protein
FFBLHJNO_00930	CDS	930				hypothetical protein
FFBLHJNO_00931	CDS	603				hypothetical protein
FFBLHJNO_00932	CDS	600				hypothetical protein
FFBLHJNO_00933	CDS	1200				hypothetical protein
FFBLHJNO_00934	CDS	225				hypothetical protein
FFBLHJNO_00935	CDS	528				hypothetical protein
FFBLHJNO_00936	CDS	609				hypothetical protein
FFBLHJNO_00937	CDS	612				hypothetical protein
FFBLHJNO_00938	CDS	1113				hypothetical protein
FFBLHJNO_00939	CDS	516				hypothetical protein
FFBLHJNO_00940	CDS	624				hypothetical protein
FFBLHJNO_00941	CDS	555				hypothetical protein
FFBLHJNO_00942	CDS	648				hypothetical protein
FFBLHJNO_00943	CDS	546				hypothetical protein
FFBLHJNO_00944	CDS	555				hypothetical protein
FFBLHJNO_00945	CDS	129				hypothetical protein
FFBLHJNO_00946	CDS	231				hypothetical protein
FFBLHJNO_00947	CDS	606				hypothetical protein
FFBLHJNO_00948	CDS	564				hypothetical protein
FFBLHJNO_00949	CDS	1197				hypothetical protein
FFBLHJNO_00950	CDS	1656				hypothetical protein
FFBLHJNO_00951	CDS	954				hypothetical protein
FFBLHJNO_00952	CDS	645				hypothetical protein
FFBLHJNO_00953	CDS	660				hypothetical protein
FFBLHJNO_00954	CDS	552				hypothetical protein
FFBLHJNO_00955	CDS	804				hypothetical protein
FFBLHJNO_00956	CDS	210				hypothetical protein
FFBLHJNO_00957	CDS	453				hypothetical protein
FFBLHJNO_00958	CDS	927				hypothetical protein
FFBLHJNO_00959	CDS	1365				hypothetical protein
FFBLHJNO_00960	CDS	558				hypothetical protein
FFBLHJNO_00961	CDS	546				hypothetical protein
FFBLHJNO_00962	CDS	753				hypothetical protein
FFBLHJNO_00963	CDS	567				hypothetical protein
FFBLHJNO_00964	CDS	1110				hypothetical protein
FFBLHJNO_00965	CDS	378				hypothetical protein
FFBLHJNO_00966	CDS	396				hypothetical protein
FFBLHJNO_00967	CDS	162				hypothetical protein
FFBLHJNO_00968	CDS	1107				hypothetical protein
FFBLHJNO_00969	CDS	582				hypothetical protein
FFBLHJNO_00970	CDS	861				hypothetical protein
FFBLHJNO_00971	CDS	330				hypothetical protein
FFBLHJNO_00972	CDS	126				hypothetical protein
FFBLHJNO_00973	CDS	852				hypothetical protein
FFBLHJNO_00974	CDS	1461				hypothetical protein
FFBLHJNO_00975	CDS	1488				hypothetical protein
FFBLHJNO_00976	CDS	1050				hypothetical protein
FFBLHJNO_00977	CDS	1188				hypothetical protein
FFBLHJNO_00978	CDS	978				hypothetical protein
FFBLHJNO_00979	CDS	351				hypothetical protein
FFBLHJNO_00980	CDS	921				hypothetical protein
